R,H0+H2+H4+H5+H6+H7+H8+H9+H10+H15+H18
S197225,H7
S197226,H7
S197227,H7
S197228,H7
S197229,H7
S198220,H6+H7
S198221,H6+H7
S198222,H7
S198223,H7
S198224,H7
S198225,H7
S198226,H7
S198227,H7
S198228,H7
S198229,H7
S199220,H6+H7
S199221,H6+H7
S199222,H7
S199223,H7
S199224,H7
S199225,H7
S199226,H7
S199227,H7
S199228,H7
S199229,H7
S1923,H7
S12X,H7
S12Y,H7
S12Z,H7
S13,H7
S14,H7
S15,H7+H10
S15SW,H7
S15NW,H7+H10
S15SE,H7
S15NE,H7
S15A,H7
S15B,H7
S15C,H7
S15D,H7+H10
S1056,H7+H10
S100560,H7+H10
S101560,H7+H10
S102560,H7+H10
S102561,H7+H10
S103560,H7
S103561,H7+H10
S104560,H7
S104561,H7+H10
S104562,H7+H10
S105560,H7
S105561,H7
S105562,H7+H10
S106560,H7
S106561,H7
S106562,H7+H10
S106563,H7+H10
S107560,H7
S107561,H7
S107562,H7
S107563,H7+H10
S108560,H7
S108561,H7
S108562,H7
S108563,H7+H10
S108564,H7+H10
S109560,H7
S109561,H7
S109562,H7
S109563,H7
S109564,H7+H10
S1156,H7+H10
S110560,H7
S110561,H7
S110562,H7
S110563,H7
S110564,H7+H10
S110565,H7+H10
S111560,H7
S111561,H7
S111562,H7
S111563,H7
S111564,H7
S111565,H7+H10
S112560,H7
S112561,H7
S112562,H7
S112563,H7
S112564,H7
S112565,H7+H10
S112566,H7+H10
S113560,H7
S113561,H7
S113562,H7
S113563,H7
S113564,H7
S113565,H7
S113566,H7+H10
S114560,H7
S114561,H7
S114562,H7
S114563,H7
S114564,H7
S114565,H7
S114566,H7+H10
S114567,H7+H10
S115560,H7
S115561,H7
S115562,H7
S115563,H7
S115564,H7
S115565,H7
S115566,H7
S115567,H7+H10
S115568,H7+H10
S115569,H7+H10
S116560,H7
S116561,H7
S116562,H7
S116563,H7
S116564,H7
S116565,H7
S116566,H7
S116567,H7
S116568,H7
S116569,H7+H10
S117560,H7
S117561,H7
S117562,H7
S117563,H7
S117564,H7
S117565,H7
S117566,H7
S117567,H7
S117568,H7
S117569,H7
S118560,H7
S118561,H7
S118562,H7
S118563,H7
S118564,H7
S118565,H7
S118566,H7
S118567,H7
S118568,H7
S118569,H7
S119560,H7
S119561,H7
S119562,H7
S119563,H7
S119564,H7
S119565,H7
S119566,H7
S119567,H7
S119568,H7
S119569,H7
S1157,H7+H10
S116570,H7+H10
S116571,H7+H10
S117570,H7
S117571,H7+H10
S117572,H7+H10
S117573,H7+H10
S118570,H7
S118571,H7
S118572,H7
S118573,H7+H10
S118574,H7+H10
S118575,H7+H10
S118576,H7+H10
S119570,H7
S119571,H7
S119572,H7
S119573,H7
S119574,H7
S119575,H7
S119576,H7+H10
S119577,H7+H10
S119578,H7+H10
S15F,H7
S15G,H7
S15H,H7
S15I,H7+H10
S1256,H7
S1257,H7+H10
S120570,H7
S120571,H7
S120572,H7
S120573,H7
S120574,H7
S120575,H7
S120576,H7
S120577,H7
S120578,H7+H10
S120579,H7+H10
S121570,H7
S121571,H7
S121572,H7
S121573,H7
S121574,H7
S121575,H7
S121576,H7
S121577,H7
S121578,H7
S121579,H7
S122570,H7
S122571,H7
S122572,H7
S122573,H7
S122574,H7
S122575,H7
S122576,H7
S122577,H7
S122578,H7
S122579,H7
S123570,H7
S123571,H7
S123572,H7
S123573,H7
S123574,H7
S123575,H7
S123576,H7
S123577,H7
S123578,H7
S123579,H7
S124570,H7
S124571,H7
S124572,H7
S124573,H7
S124574,H7
S124575,H7
S124576,H7
S124577,H7
S124578,H7
S124579,H7
S125570,H7
S125571,H7
S125572,H7
S125573,H7
S125574,H7
S125575,H7
S125576,H7
S125577,H7
S125578,H7
S125579,H7
S126570,H7
S126571,H7
S126572,H7
S126573,H7
S126574,H7
S126575,H7
S126576,H7
S126577,H7
S126578,H7
S126579,H7
S127570,H7
S127571,H7
S127572,H7
S127573,H7
S127574,H7
S127575,H7
S127576,H7
S127577,H7
S127578,H7
S127579,H7
S128570,H7
S128571,H7
S128572,H7
S128573,H7
S128574,H7
S128575,H7
S128576,H7
S128577,H7
S128578,H7
S128579,H7
S129570,H7
S129571,H7
S129572,H7
S129573,H7
S129574,H7
S129575,H7
S129576,H7
S129577,H7
S129578,H7
S129579,H7
S1356,H7
S1357,H7
S15J,H7+H10
S1258,H7+H10
S120580,H7+H10
S120581,H7+H10
S120582,H7+H10
S120583,H7+H10
S121580,H7
S121581,H7
S121582,H7
S121583,H7+H10
S121584,H7+H10
S121585,H7+H10
S121586,H7+H10
S121587,H7+H10
S121588,H7+H10
S121589,H7+H10
S122580,H7
S122581,H7
S122582,H7
S122583,H7
S122584,H7
S122585,H7
S122586,H7
S122587,H7
S122588,H7
S122589,H7
S123580,H7
S123581,H7
S123582,H7
S123583,H7
S123584,H7
S123585,H7
S123586,H7
S123587,H7
S123588,H7
S123589,H7
S124580,H7
S124581,H7
S124582,H7
S124583,H7
S124584,H7
S124585,H7
S124586,H7
S124587,H7
S124588,H7
S124589,H7
S125580,H7
S125581,H7
S125582,H7
S125583,H7
S125584,H7
S125585,H7
S125586,H7
S125587,H7
S125588,H7
S125589,H7
S126580,H7
S126581,H7
S126582,H7
S126583,H7
S126584,H7
S126585,H7
S126586,H7
S126587,H7
S126588,H7
S126589,H7
S127580,H7
S127581,H7
S127582,H7
S127583,H7
S127584,H7
S127585,H7
S127586,H7
S127587,H7
S127588,H7
S127589,H7
S128580,H7
S128581,H7
S128582,H7
S128583,H7
S128584,H7
S128585,H7
S128586,H7
S128587,H7
S128588,H7
S128589,H7
S129580,H7
S129581,H7
S129582,H7
S129583,H7
S129584,H7
S129585,H7
S129586,H7
S129587,H7
S129588,H7
S129589,H7
S1259,H7+H10
S120598,H7+H10
S120599,H7+H10
S121590,H7+H10
S121591,H7+H10
S121592,H7+H10
S121593,H7+H10
S121594,H7+H10
S121595,H7+H10
S121596,H7+H10
S121597,H7+H10
S121598,H7+H10
S121599,H7
S122590,H7
S122591,H7
S122592,H7
S122593,H7
S122594,H7
S122595,H7
S122596,H7
S122597,H7
S122598,H7
S122599,H7
S123590,H7
S123591,H7
S123592,H7
S123593,H7
S123594,H7
S123595,H7
S123596,H7
S123597,H7
S123598,H7
S123599,H7
S124590,H7
S124591,H7
S124592,H7
S124593,H7
S124594,H7
S124595,H7
S124596,H7
S124597,H7
S124598,H7
S124599,H7
S125590,H7
S125591,H7
S125592,H7
S125593,H7
S125594,H7
S125595,H7
S125596,H7
S125597,H7
S125598,H7
S125599,H7
S126590,H7
S126591,H7
S126592,H7
S126593,H7
S126594,H7
S126595,H7
S126596,H7
S126597,H7
S126598,H7
S126599,H7
S127590,H7
S127591,H7
S127592,H7
S127593,H7
S127594,H7
S127595,H7
S127596,H7
S127597,H7
S127598,H7
S127599,H7
S128590,H7
S128591,H7
S128592,H7
S128593,H7
S128594,H7
S128595,H7
S128596,H7
S128597,H7
S128598,H7
S128599,H7
S129590,H7
S129591,H7
S129592,H7
S129593,H7
S129594,H7
S129595,H7
S129596,H7
S129597,H7
S129598,H7
S129599,H7
S1358,H7
S1359,H7
S15K,H7
S15L,H7
S15M,H7
S15N,H7
S15P,H7
S15Q,H7
S15R,H7
S15S,H7
S15T,H7
S15U,H7
S15V,H7
S15W,H7
S15X,H7
S15Y,H7
S15Z,H7
S16,H7+H10
S16SW,H7+H10
S16NW,H7+H10
S16SE,H7
S16NE,H7
S16A,H7+H10
S1160,H7+H10
S118609,H7+H10
S119603,H7+H10
S119604,H7+H10
S119605,H7+H10
S119606,H7+H10
S119607,H7+H10
S119608,H7+H10
S119609,H7+H10
S1161,H7+H10
S117614,H7+H10
S117615,H7+H10
S117616,H7+H10
S117617,H7+H10
S117618,H7+H10
S117619,H7+H10
S118610,H7+H10
S118611,H7+H10
S118612,H7+H10
S118613,H7+H10
S118614,H7+H10
S118615,H7
S118616,H7
S118617,H7
S118618,H7
S118619,H7
S119610,H7
S119611,H7
S119612,H7
S119613,H7
S119614,H7
S119615,H7
S119616,H7
S119617,H7
S119618,H7
S119619,H7
S16B,H7+H10
S1162,H7+H10
S115626,H7+H10
S115627,H7+H10
S115628,H7+H10
S115629,H7+H10
S116620,H7+H10
S116621,H7+H10
S116622,H7+H10
S116623,H7+H10
S116624,H7+H10
S116625,H7+H10
S116626,H7+H10
S116627,H7
S116628,H7
S116629,H7
S117620,H7+H10
S117621,H7
S117622,H7
S117623,H7
S117624,H7
S117625,H7
S117626,H7
S117627,H7
S117628,H7
S117629,H7
S118620,H7
S118621,H7
S118622,H7
S118623,H7
S118624,H7
S118625,H7
S118626,H7
S118627,H7
S118628,H7
S118629,H7
S119620,H7
S119621,H7
S119622,H7
S119623,H7
S119624,H7
S119625,H7
S119626,H7
S119627,H7
S119628,H7
S119629,H7
S1163,H7+H10
S114631,H7+H10
S114632,H7+H10
S114633,H7+H10
S114634,H7+H10
S114635,H7+H10
S114636,H7+H10
S114637,H7+H10
S114638,H7+H10
S114639,H7+H10
S115630,H7+H10
S115631,H7+H10
S115632,H7
S115633,H7
S115634,H7
S115635,H7
S115636,H7
S115637,H7
S115638,H7
S115639,H7
S116630,H7
S116631,H7
S116632,H7
S116633,H7
S116634,H7
S116635,H7
S116636,H7
S116637,H7
S116638,H7
S116639,H7
S117630,H7
S117631,H7
S117632,H7
S117633,H7
S117634,H7
S117635,H7
S117636,H7
S117637,H7
S117638,H7
S117639,H7
S118630,H7
S118631,H7
S118632,H7
S118633,H7
S118634,H7
S118635,H7
S118636,H7
S118637,H7
S118638,H7
S118639,H7
S119630,H7
S119631,H7
S119632,H7
S119633,H7
S119634,H7
S119635,H7
S119636,H7
S119637,H7
S119638,H7
S119639,H7
S16C,H7+H10
S1164,H7+H10
S114640,H7+H10
S114641,H7+H10
S114642,H7+H10
S114643,H7+H10
S114644,H7+H10
S114645,H7+H10
S114646,H7+H10
S114647,H7+H10
S114648,H7+H10
S114649,H7+H10
S115640,H7
S115641,H7
S115642,H7
S115643,H7
S115644,H7
S115645,H7
S115646,H7
S115647,H7
S115648,H7
S115649,H7
S116640,H7
S116641,H7
S116642,H7
S116643,H7
S116644,H7
S116645,H7
S116646,H7
S116647,H7
S116648,H7
S116649,H7
S117640,H7
S117641,H7
S117642,H7
S117643,H7
S117644,H7
S117645,H7
S117646,H7
S117647,H7
S117648,H7
S117649,H7
S118640,H7
S118641,H7
S118642,H7
S118643,H7
S118644,H7
S118645,H7
S118646,H7
S118647,H7
S118648,H7
S118649,H7
S119640,H7
S119641,H7
S119642,H7
S119643,H7
S119644,H7
S119645,H7
S119646,H7
S119647,H7
S119648,H7
S119649,H7
S1165,H7+H10
S114650,H7+H10
S115650,H7+H10
S115651,H7+H10
S115652,H7+H10
S115653,H7+H10
S115654,H7+H10
S115655,H7+H10
S115656,H7+H10
S115657,H7+H10
S115658,H7+H10
S115659,H7+H10
S116650,H7
S116651,H7
S116652,H7
S116653,H7
S116654,H7
S116655,H7
S116656,H7
S116657,H7
S116658,H7
S116659,H7
S117650,H7
S117651,H7
S117652,H7
S117653,H7
S117654,H7
S117655,H7
S117656,H7
S117657,H7
S117658,H7
S117659,H7
S118650,H7
S118651,H7
S118652,H7
S118653,H7
S118654,H7
S118655,H7
S118656,H7
S118657,H7
S118658,H7
S118659,H7
S119650,H7
S119651,H7
S119652,H7
S119653,H7
S119654,H7
S119655,H7
S119656,H7
S119657,H7
S119658,H7
S119659,H7
S16D,H7+H10
S1166,H7+H10
S115660,H7+H10
S115661,H7+H10
S115662,H7+H10
S115663,H7+H10
S116660,H7
S116661,H7
S116662,H7
S116663,H7+H10
S116664,H7+H10
S116665,H7+H10
S116666,H7+H10
S116667,H7+H10
S116668,H7+H10
S116669,H7+H10
S117660,H7
S117661,H7
S117662,H7
S117663,H7
S117664,H7
S117665,H7
S117666,H7
S117667,H7
S117668,H7
S117669,H7
S118660,H7
S118661,H7
S118662,H7
S118663,H7
S118664,H7
S118665,H7
S118666,H7
S118667,H7
S118668,H7
S118669,H7
S119660,H7
S119661,H7
S119662,H7
S119663,H7
S119664,H7
S119665,H7
S119666,H7
S119667,H7
S119668,H7
S119669,H7
S1167,H7+H10
S116670,H7+H10
S116671,H7+H10
S116672,H7+H10
S116673,H7+H10
S116674,H7+H10
S116675,H7+H10
S116676,H7+H10
S117670,H7
S117671,H7
S117672,H7
S117673,H7
S117674,H7
S117675,H7
S117676,H7+H10
S117677,H7+H10
S117678,H7+H10
S117679,H7+H10
S118670,H7
S118671,H7
S118672,H7
S118673,H7
S118674,H7
S118675,H7
S118676,H7
S118677,H7
S118678,H7
S118679,H7
S119670,H7
S119671,H7
S119672,H7
S119673,H7
S119674,H7
S119675,H7
S119676,H7
S119677,H7
S119678,H7
S119679,H7
S16E,H7+H10
S1168,H7+H10
S117680,H7+H10
S117681,H7+H10
S117682,H7+H10
S117683,H7+H10
S117684,H7+H10
S117685,H7+H10
S117686,H7+H10
S117687,H7+H10
S117688,H7+H10
S117689,H7+H10
S118680,H7
S118681,H7
S118682,H7
S118683,H7
S118684,H7
S118685,H7
S118686,H7
S118687,H7
S118688,H7
S118689,H7
S119680,H7
S119681,H7
S119682,H7
S119683,H7
S119684,H7
S119685,H7
S119686,H7
S119687,H7
S119688,H7
S119689,H7
S1169,H7+H10
S117690,H7+H10
S118690,H7+H10
S118691,H7+H10
S118692,H7+H10
S118693,H7+H10
S118694,H7+H10
S118695,H7+H10
S118696,H7+H10
S118697,H7+H10
S118698,H7+H10
S118699,H7+H10
S119690,H7
S119691,H7
S119692,H7
S119693,H7
S119694,H7
S119695,H7
S119696,H7
S119697,H7
S119698,H7
S119699,H7
S16F,H7+H10
S1260,H7+H10
S120600,H7+H10
S120601,H7+H10
S120602,H7+H10
S120603,H7+H10
S120604,H7
S120605,H7
S120606,H7
S120607,H7
S120608,H7
S120609,H7
S121600,H7
S121601,H7
S121602,H7
S121603,H7
S121604,H7
S121605,H7
S121606,H7
S121607,H7
S121608,H7
S121609,H7
S122600,H7
S122601,H7
S122602,H7
S122603,H7
S122604,H7
S122605,H7
S122606,H7
S122607,H7
S122608,H7
S122609,H7
S123600,H7
S123601,H7
S123602,H7
S123603,H7
S123604,H7
S123605,H7
S123606,H7
S123607,H7
S123608,H7
S123609,H7
S124600,H7
S124601,H7
S124602,H7
S124603,H7
S124604,H7
S124605,H7
S124606,H7
S124607,H7
S124608,H7
S124609,H7
S125600,H7
S125601,H7
S125602,H7
S125603,H7
S125604,H7
S125605,H7
S125606,H7
S125607,H7
S125608,H7
S125609,H7
S126600,H7
S126601,H7
S126602,H7
S126603,H7
S126604,H7
S126605,H7
S126606,H7
S126607,H7
S126608,H7
S126609,H7
S127600,H7
S127601,H7
S127602,H7
S127603,H7
S127604,H7
S127605,H7
S127606,H7
S127607,H7
S127608,H7
S127609,H7
S128600,H7
S128601,H7
S128602,H7
S128603,H7
S128604,H7
S128605,H7
S128606,H7
S128607,H7
S128608,H7
S128609,H7
S129600,H7
S129601,H7
S129602,H7
S129603,H7
S129604,H7
S129605,H7
S129606,H7
S129607,H7
S129608,H7
S129609,H7
S1261,H7
S1360,H7
S1361,H7
S16G,H7
S16H,H7
S16I,H7
S16J,H7
S16K,H7
S16L,H7
S16M,H7
S16N,H7
S16P,H7
S16Q,H7
S16R,H7
S16S,H7
S16T,H7
S16U,H7
S16V,H7
S16W,H7
S16X,H7
S16Y,H7
S16Z,H7
S17,H7+H10+H14
S17SW,H7+H10
S17SE,H7+H10
S17NE,H7+H10+H14
S17A,H7+H10
S1170,H7+H10
S118700,H7+H10
S118701,H7+H10
S119700,H7
S119701,H7+H10
S119702,H7+H10
S119703,H7+H10
S119704,H7+H10
S119705,H7+H10
S119706,H7+H10
S17F,H7+H10
S1270,H7+H10
S120700,H7
S120701,H7
S120702,H7
S120703,H7
S120704,H7
S120705,H7
S120706,H7+H10
S120707,H7+H10
S120708,H7+H10
S120709,H7+H10
S121700,H7
S121701,H7
S121702,H7
S121703,H7
S121704,H7
S121705,H7
S121706,H7
S121707,H7
S121708,H7
S121709,H7+H10
S122700,H7
S122701,H7
S122702,H7
S122703,H7
S122704,H7
S122705,H7
S122706,H7
S122707,H7
S122708,H7
S122709,H7
S123700,H7
S123701,H7
S123702,H7
S123703,H7
S123704,H7
S123705,H7
S123706,H7
S123707,H7
S123708,H7
S123709,H7
S124700,H7
S124701,H7
S124702,H7
S124703,H7
S124704,H7
S124705,H7
S124706,H7
S124707,H7
S124708,H7
S124709,H7
S125700,H7
S125701,H7
S125702,H7
S125703,H7
S125704,H7
S125705,H7
S125706,H7
S125707,H7
S125708,H7
S125709,H7
S126700,H7
S126701,H7
S126702,H7
S126703,H7
S126704,H7
S126705,H7
S126706,H7
S126707,H7
S126708,H7
S126709,H7
S127700,H7
S127701,H7
S127702,H7
S127703,H7
S127704,H7
S127705,H7
S127706,H7
S127707,H7
S127708,H7
S127709,H7
S128700,H7
S128701,H7
S128702,H7
S128703,H7
S128704,H7
S128705,H7
S128706,H7
S128707,H7
S128708,H7
S128709,H7
S129700,H7
S129701,H7
S129702,H7
S129703,H7
S129704,H7
S129705,H7
S129706,H7
S129707,H7
S129708,H7
S129709,H7
S1271,H7+H10
S121710,H7+H10
S121711,H7+H10
S122710,H7
S122711,H7+H10
S122712,H7+H10
S122713,H7+H10
S123710,H7
S123711,H7
S123712,H7
S123713,H7+H10
S123714,H7+H10
S124710,H7
S124711,H7
S124712,H7
S124713,H7
S124714,H7+H10
S124715,H7+H10
S125710,H7
S125711,H7
S125712,H7
S125713,H7
S125714,H7
S125715,H7+H10
S125716,H7+H10
S126710,H7
S126711,H7
S126712,H7
S126713,H7
S126714,H7
S126715,H7
S126716,H7+H10
S126717,H7+H10
S127710,H7
S127711,H7
S127712,H7
S127713,H7
S127714,H7
S127715,H7
S127716,H7
S127717,H7+H10
S127718,H7+H10
S128710,H7
S128711,H7
S128712,H7
S128713,H7
S128714,H7
S128715,H7
S128716,H7
S128717,H7
S128718,H7+H10
S128719,H7+H10
S129710,H7
S129711,H7
S129712,H7
S129713,H7
S129714,H7
S129715,H7
S129716,H7
S129717,H7
S129718,H7
S129719,H7+H10
S1370,H7
S1371,H7
S17G,H7+H10
S1272,H7+H10
S129720,H7+H10
S1372,H7+H10
S130720,H7+H10
S130721,H7+H10
S131720,H7
S131721,H7+H10
S131722,H7+H10
S132720,H7
S132721,H7
S132722,H7+H10
S132723,H7+H10
S133720,H7
S133721,H7
S133722,H7
S133723,H7+H10
S133724,H7+H10
S134720,H7
S134721,H7
S134722,H7
S134723,H7
S134724,H7+H10
S135720,H7
S135721,H7
S135722,H7
S135723,H7
S135724,H7+H10
S135725,H7+H10
S136720,H7
S136721,H7
S136722,H7
S136723,H7
S136724,H7
S136725,H7+H10
S136726,H7+H10
S137720,H7
S137721,H7
S137722,H7
S137723,H7
S137724,H7
S137725,H7
S137726,H7+H10
S137727,H7+H10
S138720,H7
S138721,H7
S138722,H7
S138723,H7
S138724,H7
S138725,H7
S138726,H7
S138727,H7+H10
S138728,H7+H10
S139720,H7
S139721,H7
S139722,H7
S139723,H7
S139724,H7
S139725,H7
S139726,H7
S139727,H7
S139728,H7+H10
S139729,H7+H10
S17K,H7
S17L,H7+H10
S1472,H7+H10
S140720,H7
S140721,H7
S140722,H7
S140723,H7
S140724,H7
S140725,H7
S140726,H7
S140727,H7
S140728,H7
S140729,H7+H10
S141720,H7
S141721,H7
S141722,H7
S141723,H7
S141724,H7
S141725,H7
S141726,H7
S141727,H7
S141728,H7
S141729,H7
S142720,H7
S142721,H7
S142722,H7
S142723,H7
S142724,H7
S142725,H7
S142726,H7
S142727,H7
S142728,H7
S142729,H7
S143720,H7
S143721,H7
S143722,H7
S143723,H7
S143724,H7
S143725,H7
S143726,H7
S143727,H7
S143728,H7
S143729,H7
S144720,H7
S144721,H7
S144722,H7
S144723,H7
S144724,H7
S144725,H7
S144726,H7
S144727,H7
S144728,H7
S144729,H7
S145720,H7
S145721,H7
S145722,H7
S145723,H7
S145724,H7
S145725,H7
S145726,H7
S145727,H7
S145728,H7
S145729,H7
S146720,H7
S146721,H7
S146722,H7
S146723,H7
S146724,H7
S146725,H7
S146726,H7
S146727,H7
S146728,H7
S146729,H7
S147720,H7
S147721,H7
S147722,H7
S147723,H7
S147724,H7
S147725,H7
S147726,H7
S147727,H7
S147728,H7
S147729,H7
S148720,H7
S148721,H7
S148722,H7
S148723,H7
S148724,H7
S148725,H7
S148726,H7
S148727,H7
S148728,H7
S148729,H7
S149720,H7
S149721,H7
S149722,H7
S149723,H7
S149724,H7
S149725,H7
S149726,H7
S149727,H7
S149728,H7
S149729,H7
S1473,H7+H10
S140730,H7+H10
S141730,H7+H10
S142730,H7+H10
S142731,H7+H10
S143730,H7
S143731,H7+H10
S143732,H7+H10
S144730,H7
S144731,H7
S144732,H7+H10
S144733,H7+H10
S145730,H7
S145731,H7
S145732,H7
S145733,H7+H10
S145734,H7+H10
S146730,H7
S146731,H7
S146732,H7
S146733,H7
S146734,H7+H10
S146735,H7+H10
S147730,H7
S147731,H7
S147732,H7
S147733,H7
S147734,H7
S147735,H7+H10
S147736,H7+H10
S148730,H7
S148731,H7
S148732,H7
S148733,H7
S148734,H7
S148735,H7
S148736,H7+H10
S149730,H7
S149731,H7
S149732,H7
S149733,H7
S149734,H7
S149735,H7
S149736,H7+H10
S149737,H7+H10
S1572,H7
S1573,H7+H10
S150730,H7
S150731,H7
S150732,H7
S150733,H7
S150734,H7
S150735,H7
S150736,H7
S150737,H7+H10
S150738,H7+H10
S151730,H7
S151731,H7
S151732,H7
S151733,H7
S151734,H7
S151735,H7
S151736,H7
S151737,H7
S151738,H7+H10
S151739,H7+H10
S152730,H7
S152731,H7
S152732,H7
S152733,H7
S152734,H7
S152735,H7
S152736,H7
S152737,H7
S152738,H7
S152739,H7+H10
S153730,H7
S153731,H7
S153732,H7
S153733,H7
S153734,H7
S153735,H7
S153736,H7
S153737,H7
S153738,H7
S153739,H7
S154730,H7
S154731,H7
S154732,H7
S154733,H7
S154734,H7
S154735,H7
S154736,H7
S154737,H7
S154738,H7
S154739,H7
S155730,H7
S155731,H7
S155732,H7
S155733,H7
S155734,H7
S155735,H7
S155736,H7
S155737,H7
S155738,H7
S155739,H7
S156730,H7
S156731,H7
S156732,H7
S156733,H7
S156734,H7
S156735,H7
S156736,H7
S156737,H7
S156738,H7
S156739,H7
S157730,H7
S157731,H7
S157732,H7
S157733,H7
S157734,H7
S157735,H7
S157736,H7
S157737,H7
S157738,H7
S157739,H7
S158730,H7
S158731,H7
S158732,H7
S158733,H7
S158734,H7
S158735,H7
S158736,H7
S158737,H7
S158738,H7
S158739,H7
S159730,H7
S159731,H7
S159732,H7
S159733,H7
S159734,H7
S159735,H7
S159736,H7
S159737,H7
S159738,H7
S159739,H7
S17M,H7+H10
S1574,H7+H10
S152740,H7+H10
S153740,H7+H10
S153741,H7+H10
S154740,H7
S154741,H7+H10
S154742,H7+H10
S155740,H7
S155741,H7
S155742,H7+H10
S156740,H7
S156741,H7
S156742,H7+H10
S156743,H7+H10
S157740,H7
S157741,H7
S157742,H7
S157743,H7+H10
S157744,H7+H10
S158740,H7
S158741,H7
S158742,H7
S158743,H7
S158744,H7+H10
S158745,H7+H10
S159740,H7
S159741,H7
S159742,H7
S159743,H7
S159744,H7
S159745,H7+H10
S159746,H7+H10
S17Q,H7
S17R,H7
S17S,H7+H10
S1674,H7+H10
S160740,H7
S160741,H7
S160742,H7
S160743,H7
S160744,H7
S160745,H7
S160746,H7+H10
S160747,H7+H10
S161740,H7
S161741,H7
S161742,H7
S161743,H7
S161744,H7
S161745,H7
S161746,H7
S161747,H7+H10
S161748,H7+H10
S162740,H7
S162741,H7
S162742,H7
S162743,H7
S162744,H7
S162745,H7
S162746,H7
S162747,H7
S162748,H7+H10
S162749,H7+H10
S163740,H7
S163741,H7
S163742,H7
S163743,H7
S163744,H7
S163745,H7
S163746,H7
S163747,H7
S163748,H7
S163749,H7+H10
S164740,H7
S164741,H7
S164742,H7
S164743,H7
S164744,H7
S164745,H7
S164746,H7
S164747,H7
S164748,H7
S164749,H7+H10
S165740,H7
S165741,H7
S165742,H7
S165743,H7
S165744,H7
S165745,H7
S165746,H7
S165747,H7
S165748,H7
S165749,H7
S166740,H7
S166741,H7
S166742,H7
S166743,H7
S166744,H7
S166745,H7
S166746,H7
S166747,H7
S166748,H7
S166749,H7
S167740,H7
S167741,H7
S167742,H7
S167743,H7
S167744,H7
S167745,H7
S167746,H7
S167747,H7
S167748,H7
S167749,H7
S168740,H7
S168741,H7
S168742,H7
S168743,H7
S168744,H7
S168745,H7
S168746,H7
S168747,H7
S168748,H7
S168749,H7
S169740,H7
S169741,H7
S169742,H7
S169743,H7
S169744,H7
S169745,H7
S169746,H7
S169747,H7
S169748,H7
S169749,H7
S1675,H7+H10
S164750,H7+H10
S165750,H7+H10
S165751,H7+H10
S166750,H7
S166751,H7+H10
S166752,H7+H10
S167750,H7
S167751,H7
S167752,H7+H10
S167753,H7+H10
S168750,H7
S168751,H7
S168752,H7
S168753,H7+H10
S168754,H7+H10
S169750,H7
S169751,H7
S169752,H7
S169753,H7
S169754,H7+H10
S169755,H7+H10
S1774,H7
S1775,H7+H10
S170750,H7
S170751,H7
S170752,H7
S170753,H7
S170754,H7
S170755,H7+H10
S171750,H7
S171751,H7
S171752,H7
S171753,H7
S171754,H7
S171755,H7+H10
S171756,H7+H10
S172750,H7
S172751,H7
S172752,H7
S172753,H7
S172754,H7
S172755,H7
S172756,H7+H10
S172757,H7+H10
S173750,H7
S173751,H7
S173752,H7
S173753,H7
S173754,H7
S173755,H7
S173756,H7
S173757,H7+H10
S173758,H7+H10
S174750,H7
S174751,H7
S174752,H7
S174753,H7
S174754,H7
S174755,H7
S174756,H7
S174757,H7
S174758,H7+H10
S174759,H7+H10
S175750,H7
S175751,H7
S175752,H7
S175753,H7
S175754,H7
S175755,H7
S175756,H7
S175757,H7
S175758,H7
S175759,H7+H10
S176750,H7
S176751,H7
S176752,H7
S176753,H7
S176754,H7
S176755,H7
S176756,H7
S176757,H7
S176758,H7
S176759,H7
S177750,H7
S177751,H7
S177752,H7
S177753,H7
S177754,H7
S177755,H7
S177756,H7
S177757,H7
S177758,H7
S177759,H7
S178750,H7
S178751,H7
S178752,H7
S178753,H7
S178754,H7
S178755,H7
S178756,H7
S178757,H7
S178758,H7
S178759,H7
S179750,H7
S179751,H7
S179752,H7
S179753,H7
S179754,H7
S179755,H7
S179756,H7
S179757,H7
S179758,H7
S179759,H7
S17T,H7+H10
S1776,H7+H10
S175760,H7+H10
S176760,H7+H10
S176761,H7+H10
S177760,H7
S177761,H7+H10
S178760,H7
S178761,H7+H10
S178762,H7+H10
S179760,H7
S179761,H7
S179762,H7+H10
S179763,H7+H10
S17V,H7
S17W,H7
S17X,H7+H14
S1874,H7
S1875,H7
S1974,H7
S1975,H7+H14
S190750,H7
S190751,H7
S190752,H7
S190753,H7
S190754,H7
S190755,H7
S190756,H7
S190757,H7
S190758,H7
S190759,H7
S191750,H7
S191751,H7
S191752,H7
S191753,H7
S191754,H7
S191755,H7
S191756,H7
S191757,H7
S191758,H7
S191759,H7
S192750,H7
S192751,H7
S192752,H7
S192753,H7
S192754,H7
S192755,H7
S192756,H7
S192757,H7
S192758,H7
S192759,H7
S193750,H7
S193751,H7
S193752,H7
S193753,H7
S193754,H7
S193755,H7
S193756,H7
S193757,H7
S193758,H7
S193759,H7
S194750,H7
S194751,H7
S194752,H7
S194753,H7
S194754,H7
S194755,H7
S194756,H7
S194757,H7
S194758,H7
S194759,H7
S195750,H7
S195751,H7
S195752,H7
S195753,H7
S195754,H7
S195755,H7
S195756,H7
S195757,H7
S195758,H7
