F,H0+H27
F50,H0+H27
F50SW,H0+H27
F50NW,H0+H27
F50SE,H0+H27
F50NE,H0+H27
F50C,H0+H27
F5004,H0+H27
F509049,H0+H27
F5005,H0+H27
F509050,H0+H27
F5105,H0+H27
F518050,H0+H27
F518051,H0+H27
F518052,H0+H27
F519050,H0+H27
F519051,H27
F519052,H0+H27
F519053,H0+H27
F50H,H0+H27
F5205,H0+H27
F520050,H0+H27
F520051,H0+H27
F520052,H27
F520053,H0+H27
F520054,H0+H27
F521051,H0+H27
F521052,H27
F521053,H27
F521054,H0+H27
F522051,H0+H27
F522052,H0+H27
F522053,H27
F522054,H0+H27
F522055,H0+H27
F523052,H0+H27
F523053,H27
F523054,H27
F523055,H0+H27
F524052,H0+H27
F524053,H0+H27
F524054,H27
F524055,H0+H27
F525053,H0+H27
F525054,H27
F525055,H0+H27
F525056,H0+H27
F526053,H0+H27
F526054,H0+H27
F526055,H27
F526056,H0+H27
F526057,H0+H27
F526058,H0+H27
F527053,H0+H27
F527054,H0+H27
F527055,H27
F527056,H27
F527057,H0+H27
F527058,H0+H27
F528053,H0+H27
F528054,H0+H27
F528055,H27
F528056,H27
F528057,H27
F528058,H0+H27
F528059,H0+H27
F529053,H0+H27
F529054,H0+H27
F529055,H27
F529056,H27
F529057,H27
F529058,H27
F529059,H0+H27
F5304,H0+H27
F533049,H0+H27
F534049,H0+H27
F536049,H0+H27
F537048,H0+H27
F537049,H0+H27
F538048,H0+H27
F538049,H0+H27
F539048,H0+H27
F539049,H0+H27
F5305,H0+H27
F530053,H0+H27
F530054,H0+H27
F530055,H0+H27
F530056,H27
F530057,H27
F530058,H27
F530059,H0+H27
F531054,H0+H27
F531055,H0+H27
F531056,H27
F531057,H27
F531058,H27
F531059,H27
F532050,H0+H27
F532052,H0+H27
F532053,H0+H27
F532054,H0+H27
F532055,H0+H27
F532056,H27
F532057,H27
F532058,H27
F532059,H27
F533050,H0+H27
F533051,H0+H27
F533052,H0+H27
F533053,H0+H27
F533054,H0+H27
F533055,H0+H27
F533056,H27
F533057,H27
F533058,H27
F533059,H27
F534050,H0+H27
F534051,H27
F534052,H27
F534053,H27
F534054,H27
F534055,H27
F534056,H27
F534057,H27
F534058,H0+H27
F534059,H0+H27
F535050,H0+H27
F535051,H27
F535052,H27
F535053,H27
F535054,H27
F535055,H27
F535056,H27
F535057,H27
F535058,H0+H27
F536050,H0+H27
F536051,H27
F536052,H27
F536053,H27
F536054,H27
F536055,H27
F536056,H27
F536057,H27
F536058,H0+H27
F536059,H0+H27
F537050,H0+H27
F537051,H27
F537052,H27
F537053,H27
F537054,H27
F537055,H27
F537056,H27
F537057,H27
F537058,H27
F537059,H0+H27
F538050,H0+H27
F538051,H27
F538052,H27
F538053,H27
F538054,H27
F538055,H27
F538056,H27
F538057,H27
F538058,H0+H27
F538059,H0+H27
F539050,H27
F539051,H27
F539052,H27
F539053,H27
F539054,H27
F539055,H27
F539056,H27
F539057,H27
F539058,H0+H27
F539059,H0+H27
F50I,H0+H27
F5306,H0+H27
F530060,H0+H27
F531060,H0+H27
F532060,H0+H27
F533060,H0+H27
F534060,H0+H27
F50L,H0+H27
F5403,H0+H27
F548039,H0+H27
F549039,H0+H27
F5503,H0+H27
F550038,H0+H27
F550039,H0+H27
F551038,H0+H27
F551039,H0+H27
F552038,H0+H27
F552039,H0+H27
F553037,H0+H27
F553038,H0+H27
F553039,H0+H27
F554036,H0+H27
F554037,H0+H27
F554038,H0+H27
F554039,H27
F555036,H0+H27
F555037,H27
F555038,H27
F555039,H27
F556035,H0+H27
F556036,H0+H27
F556037,H27
F556038,H27
F556039,H27
F557035,H0+H27
F557036,H27
F557037,H27
F557038,H27
F557039,H27
F558034,H0+H27
F558035,H0+H27
F558036,H27
F558037,H27
F558038,H27
F558039,H27
F559034,H0+H27
F559035,H27
F559036,H27
F559037,H27
F559038,H27
F559039,H27
F50M,H0+H27
F5404,H0+H27
F540045,H0+H27
F540048,H0+H27
F540049,H27
F541045,H0+H27
F541046,H0+H27
F541047,H0+H27
F541048,H0+H27
F541049,H27
F542045,H0+H27
F542046,H27
F542047,H27
F542048,H27
F542049,H27
F543044,H0+H27
F543045,H0+H27
F543046,H27
F543047,H27
F543048,H27
F543049,H27
F544043,H0+H27
F544044,H0+H27
F544045,H27
F544046,H27
F544047,H27
F544048,H27
F544049,H27
