F,H0+H27
F00,H0
F01,H0
F02,H0
F03,H0
F04,H0
F05,H0
F06,H0
F07,H0
F08,H0
F09,H0
F10,H0
F11,H0
F12,H0
F13,H0
F14,H0
F15,H0
F16,H0
F17,H0
F18,H0
F19,H0
F20,H0
F21,H0
F22,H0
F23,H0
F24,H0
F25,H0
F26,H0
F27,H0
F28,H0
F29,H0
F30,H0
F31,H0
F32,H0
F33,H0
F34,H0
F35,H0
F36,H0
F37,H0
F38,H0
F39,H0
F40,H0
F41,H0
F42,H0
F43,H0
F44,H0
F45,H0
F46,H0
F47,H0
F48,H0
F49,H0
F50,H0+H27
F50SW,H0+H27
F50NW,H0+H27
F50SE,H0+H27
F50NE,H0+H27
F50A,H0
F50B,H0
F50C,H0+H27
F5004,H0+H27
F500040,H0
F500041,H0
F500042,H0
F500043,H0
F500044,H0
F500045,H0
F500046,H0
F500047,H0
F500048,H0
F500049,H0
F501040,H0
F501041,H0
F501042,H0
F501043,H0
F501044,H0
F501045,H0
F501046,H0
F501047,H0
F501048,H0
F501049,H0
F502040,H0
F502041,H0
F502042,H0
F502043,H0
F502044,H0
F502045,H0
F502046,H0
F502047,H0
F502048,H0
F502049,H0
F503040,H0
F503041,H0
F503042,H0
F503043,H0
F503044,H0
F503045,H0
F503046,H0
F503047,H0
F503048,H0
F503049,H0
F504040,H0
F504041,H0
F504042,H0
F504043,H0
F504044,H0
F504045,H0
F504046,H0
F504047,H0
F504048,H0
F504049,H0
F505040,H0
F505041,H0
F505042,H0
F505043,H0
F505044,H0
F505045,H0
F505046,H0
F505047,H0
F505048,H0
F505049,H0
F506040,H0
F506041,H0
F506042,H0
F506043,H0
F506044,H0
F506045,H0
F506046,H0
F506047,H0
F506048,H0
F506049,H0
F507040,H0
F507041,H0
F507042,H0
F507043,H0
F507044,H0
F507045,H0
F507046,H0
F507047,H0
F507048,H0
F507049,H0
F508040,H0
F508041,H0
F508042,H0
F508043,H0
F508044,H0
F508045,H0
F508046,H0
