T,H0+H12+H13+H20
T265757,H20
T265758,H20
T265759,H20
T266750,H0
T266751,H0
T266752,H0
T266753,H0+H20
T266754,H0+H20
T266755,H20
T266756,H20
T266757,H20
T266758,H20
T266759,H20
T267750,H0
T267751,H0
T267752,H0
T267753,H0
T267754,H0+H20
T267755,H0+H20
T267756,H0+H20
T267757,H20
T267758,H20
T267759,H20
T268750,H0
T268751,H0
T268752,H0
T268753,H0
T268754,H0
T268755,H0
T268756,H0+H20
T268757,H0+H20
T268758,H0+H20
T268759,H0+H20
T269750,H0
T269751,H0
T269752,H0
T269753,H0
T269754,H0
T269755,H0
T269756,H0
T269757,H0
T269758,H0
T269759,H0
T2774,H0
T2775,H0
T27T,H0+H20
T2676,H0+H20
T260760,H20
T260761,H20
T260762,H20
T260763,H20
T260764,H20
T260765,H20
T260766,H20
T260767,H20
T260768,H20
T260769,H20
T261760,H20
T261761,H20
T261762,H20
T261763,H20
T261764,H20
T261765,H20
T261766,H20
T261767,H20
T261768,H20
T261769,H20
T262760,H20
T262761,H20
T262762,H20
T262763,H20
T262764,H20
T262765,H20
T262766,H20
T262767,H20
T262768,H20
T262769,H20
T263760,H20
T263761,H20
T263762,H20
T263763,H20
T263764,H20
T263765,H20
T263766,H20
T263767,H20
T263768,H20
T263769,H20
T264760,H20
T264761,H20
T264762,H20
T264763,H20
T264764,H20
T264765,H20
T264766,H20
T264767,H20
T264768,H20
T264769,H20
T265760,H20
T265761,H20
T265762,H20
T265763,H20
T265764,H20
T265765,H20
T265766,H20
T265767,H20
T265768,H20
T265769,H20
T266760,H20
T266761,H20
T266762,H20
T266763,H20
T266764,H20
T266765,H20
T266766,H20
T266767,H20
T266768,H20
T266769,H20
T267760,H20
T267761,H20
T267762,H20
T267763,H20
T267764,H20
T267765,H20
T267766,H20
T267767,H20
T267768,H20
T267769,H20
T268760,H0+H20
T268761,H0+H20
T268762,H20
T268763,H20
T268764,H20
T268765,H20
T268766,H20
T268767,H20
T268768,H20
T268769,H20
T269760,H0
T269761,H0+H20
T269762,H0+H20
T269763,H0+H20
T269764,H20
T269765,H20
T269766,H20
T269767,H20
T269768,H20
T269769,H20
T2677,H20
T2776,H0+H20
T270760,H0
T270761,H0
T270762,H0
T270763,H0+H20
T270764,H0+H20
T270765,H0+H20
T270766,H0+H20
T270767,H0+H20
T270768,H0+H20
T270769,H20
T271760,H0
T271761,H0
T271762,H0
T271763,H0
T271764,H0
T271765,H0
T271766,H0
T271767,H0
T271768,H0+H20
T271769,H0+H20
T272760,H0
T272761,H0
T272762,H0
T272763,H0
T272764,H0
T272765,H0
T272766,H0
T272767,H0
T272768,H0
T272769,H0+H20
T273760,H0
T273761,H0
T273762,H0
T273763,H0
T273764,H0
T273765,H0
T273766,H0
T273767,H0
T273768,H0
T273769,H0
T274760,H0
T274761,H0
T274762,H0
T274763,H0
T274764,H0
T274765,H0
T274766,H0
T274767,H0
T274768,H0
T274769,H0
T275760,H0
T275761,H0
T275762,H0
T275763,H0
T275764,H0
T275765,H0
T275766,H0
T275767,H0
T275768,H0
T275769,H0
T276760,H0
T276761,H0
T276762,H0
T276763,H0
T276764,H0
T276765,H0
T276766,H0
T276767,H0
T276768,H0
T276769,H0
T277760,H0
T277761,H0
T277762,H0
T277763,H0
T277764,H0
T277765,H0
T277766,H0
T277767,H0
T277768,H0
T277769,H0
T278760,H0
T278761,H0
T278762,H0
T278763,H0
T278764,H0
T278765,H0
T278766,H0
T278767,H0
T278768,H0
T278769,H0
T279760,H0
T279761,H0
T279762,H0
T279763,H0
T279764,H0
T279765,H0
T279766,H0
T279767,H0
T279768,H0
T279769,H0
T2777,H0+H20
T270770,H20
T270771,H20
T270772,H20
T270773,H20
T270774,H20
T270775,H20
T270776,H20
T270777,H20
T270778,H20
T270779,H20
T271770,H20
T271771,H20
T271772,H20
T271773,H20
T271774,H20
T271775,H20
T271776,H20
T271777,H20
T271778,H20
T271779,H20
T272770,H0+H20
T272771,H0+H20
T272772,H20
T272773,H20
T272774,H20
T272775,H20
T272776,H20
T272777,H20
T272778,H20
T272779,H20
T273770,H0+H20
T273771,H0+H20
T273772,H0+H20
T273773,H0+H20
T273774,H20
T273775,H20
T273776,H20
T273777,H20
T273778,H20
T273779,H20
T274770,H0
T274771,H0
T274772,H0
T274773,H0+H20
T274774,H0+H20
T274775,H0+H20
T274776,H0+H20
T274777,H0+H20
T274778,H20
T274779,H20
T275770,H0
T275771,H0
T275772,H0
T275773,H0
T275774,H0
T275775,H0
T275776,H0
T275777,H0+H20
T275778,H0+H20
T275779,H20
T276770,H0
T276771,H0
T276772,H0
T276773,H0
T276774,H0
T276775,H0
T276776,H0
T276777,H0
T276778,H0+H20
T276779,H0+H20
T277770,H0
T277771,H0
T277772,H0
T277773,H0
T277774,H0
T277775,H0
T277776,H0
T277777,H0
T277778,H0
T277779,H0+H20
T278770,H0
T278771,H0
T278772,H0
T278773,H0
T278774,H0
T278775,H0
T278776,H0
T278777,H0
T278778,H0
T278779,H0
T279770,H0
T279771,H0
T279772,H0
T279773,H0
T279774,H0
T279775,H0
T279776,H0
T279777,H0
T279778,H0
T279779,H0
T27U,H0+H20
T2678,H20
T2679,H20
T2778,H0+H20
T270780,H20
T270781,H20
T270782,H20
T270783,H20
T270784,H20
T270785,H20
T270786,H20
T270787,H20
T270788,H20
T270789,H20
T271780,H20
T271781,H20
T271782,H20
T271783,H20
T271784,H20
T271785,H20
T271786,H20
T271787,H20
T271788,H20
T271789,H20
T272780,H20
T272781,H20
T272782,H20
T272783,H20
T272784,H20
T272785,H20
T272786,H20
T272787,H20
T272788,H20
T272789,H20
T273780,H20
T273781,H20
T273782,H20
T273783,H20
T273784,H20
T273785,H20
T273786,H20
T273787,H20
T273788,H20
T273789,H20
T274780,H20
T274781,H20
T274782,H20
T274783,H20
T274784,H20
T274785,H20
T274786,H20
T274787,H20
T274788,H20
T274789,H20
T275780,H20
T275781,H20
T275782,H20
T275783,H20
T275784,H20
T275785,H20
T275786,H20
T275787,H20
T275788,H20
T275789,H20
T276780,H20
T276781,H20
T276782,H20
T276783,H20
T276784,H20
T276785,H20
T276786,H20
T276787,H20
T276788,H20
T276789,H20
T277780,H0+H20
T277781,H0+H20
T277782,H20
T277783,H20
T277784,H20
T277785,H20
T277786,H20
T277787,H20
T277788,H20
T277789,H20
T278780,H0
T278781,H0+H20
T278782,H0+H20
T278783,H20
T278784,H20
T278785,H20
T278786,H20
T278787,H20
T278788,H20
T278789,H20
T279780,H0
T279781,H0
T279782,H0+H20
T279783,H0+H20
T279784,H20
T279785,H20
T279786,H20
T279787,H20
T279788,H20
T279789,H20
T2779,H20
T27V,H0
T27W,H0
T27X,H0
T27Y,H0
T27Z,H0+H20
T2878,H0+H20
T280780,H0
T280781,H0
T280782,H0
T280783,H0+H20
T280784,H0+H20
T280785,H20
T280786,H20
T280787,H20
T280788,H20
T280789,H20
T281780,H0
T281781,H0
T281782,H0
T281783,H0
T281784,H0+H20
T281785,H20
T281786,H20
T281787,H20
T281788,H20
T281789,H20
T282780,H0
T282781,H0
T282782,H0
T282783,H0
T282784,H0+H20
T282785,H20
T282786,H20
T282787,H20
T282788,H20
T282789,H20
T283780,H0
T283781,H0
T283782,H0
T283783,H0
T283784,H0+H20
T283785,H0+H20
T283786,H0+H20
T283787,H20
T283788,H20
T283789,H20
T284780,H0
T284781,H0
T284782,H0
T284783,H0
T284784,H0
T284785,H0
T284786,H0+H20
T284787,H0+H20
T284788,H20
T284789,H20
T285780,H0
T285781,H0
T285782,H0
T285783,H0
T285784,H0
T285785,H0
T285786,H0
T285787,H0+H20
T285788,H0+H20
T285789,H0+H20
T286780,H0
T286781,H0
T286782,H0
T286783,H0
T286784,H0
T286785,H0
T286786,H0
T286787,H0
T286788,H0
T286789,H0+H20
T287780,H0
T287781,H0
T287782,H0
T287783,H0
T287784,H0
T287785,H0
T287786,H0
T287787,H0
T287788,H0
T287789,H0+H20
T288780,H0
T288781,H0
T288782,H0
T288783,H0
T288784,H0
T288785,H0
T288786,H0
T288787,H0
T288788,H0
T288789,H0
T289780,H0
T289781,H0
T289782,H0
T289783,H0
T289784,H0
T289785,H0
T289786,H0
T289787,H0
T289788,H0
T289789,H0
T2879,H0+H20
T280790,H20
T280791,H20
T280792,H20
T280793,H20
T280794,H20
T280795,H20
T280796,H20
T280797,H20
T280798,H20
T280799,H20
T281790,H20
T281791,H20
T281792,H20
T281793,H20
T281794,H20
T281795,H20
T281796,H20
T281797,H20
T281798,H20
T281799,H20
T282790,H20
T282791,H20
T282792,H20
T282793,H20
T282794,H20
T282795,H20
T282796,H20
T282797,H20
T282798,H20
T282799,H20
T283790,H20
T283791,H20
T283792,H20
T283793,H20
T283794,H20
T283795,H20
T283796,H20
T283797,H20
T283798,H20
T283799,H20
T284790,H20
T284791,H20
T284792,H20
T284793,H20
T284794,H20
T284795,H20
T284796,H20
T284797,H20
T284798,H20
T284799,H20
T285790,H20
T285791,H20
T285792,H20
T285793,H20
T285794,H20
T285795,H20
T285796,H20
T285797,H20
T285798,H20
T285799,H20
T286790,H20
T286791,H20
T286792,H20
T286793,H20
T286794,H20
T286795,H20
T286796,H20
T286797,H20
T286798,H20
T286799,H20
T287790,H0+H20
T287791,H20
T287792,H20
T287793,H20
T287794,H20
T287795,H20
T287796,H20
T287797,H20
T287798,H20
T287799,H20
T288790,H0+H20
T288791,H0+H20
T288792,H20
T288793,H20
T288794,H20
T288795,H20
T288796,H20
T288797,H20
T288798,H20
T288799,H20
T289790,H0
T289791,H0+H20
T289792,H20
T289793,H20
T289794,H20
T289795,H20
T289796,H20
T289797,H20
T289798,H20
T289799,H20
T2978,H0
T2979,H0+H20
T290790,H0
T290791,H0+H20
T290792,H0+H20
T290793,H20
T290794,H20
T290795,H20
T290796,H20
T290797,H20
T290798,H20
T290799,H20
T291790,H0
T291791,H0
T291792,H0+H20
T291793,H20
T291794,H20
T291795,H20
T291796,H20
T291797,H20
T291798,H20
T291799,H20
T292790,H0
T292791,H0
T292792,H0+H20
T292793,H0+H20
T292794,H20
T292795,H20
T292796,H20
T292797,H20
T292798,H20
T292799,H20
T293790,H0
T293791,H0
T293792,H0
T293793,H0+H20
T293794,H0+H20
T293795,H20
T293796,H20
T293797,H20
T293798,H20
T293799,H20
T294790,H0
T294791,H0
T294792,H0
T294793,H0
T294794,H0+H20
T294795,H20
T294796,H20
T294797,H20
T294798,H20
T294799,H20
T295790,H0
T295791,H0
T295792,H0
T295793,H0
T295794,H0+H20
T295795,H0+H20
T295796,H20
T295797,H20
T295798,H20
T295799,H20
T296790,H0
T296791,H0
T296792,H0
T296793,H0
T296794,H0
T296795,H0+H20
T296796,H20
T296797,H20
T296798,H20
T296799,H20
T297790,H0
T297791,H0
T297792,H0
T297793,H0
T297794,H0
T297795,H0+H20
T297796,H0+H20
T297797,H20
T297798,H20
T297799,H20
T298790,H0
T298791,H0
T298792,H0
T298793,H0
T298794,H0
T298795,H0
T298796,H0+H20
T298797,H20
T298798,H20
T298799,H20
T299790,H0
T299791,H0
T299792,H0
T299793,H0
T299794,H0
T299795,H0
T299796,H0+H20
T299797,H0+H20
T299798,H20
T299799,H20
T28,H20
T29,H20
T30,H0
T31,H0
T32,H0
T33,H0
T34,H0
T35,H0
T36,H0
T37,H0+H20
T37SW,H0
T37NW,H0+H20
T37SE,H0
T37NE,H0
T37A,H0
T37B,H0
T37C,H0
T37D,H0
T37E,H0+H20
T3078,H0
T3079,H0+H20
T300790,H0
T300791,H0
T300792,H0
T300793,H0
T300794,H0
T300795,H0
T300796,H0
T300797,H0+H20
T300798,H0+H20
T300799,H20
T301790,H0
T301791,H0
T301792,H0
T301793,H0
T301794,H0
T301795,H0
T301796,H0
T301797,H0
T301798,H0+H20
T301799,H20
T302790,H0
T302791,H0
T302792,H0
T302793,H0
T302794,H0
T302795,H0
T302796,H0
T302797,H0
T302798,H0+H20
T302799,H0+H20
T303790,H0
T303791,H0
T303792,H0
T303793,H0
T303794,H0
T303795,H0
T303796,H0
T303797,H0
T303798,H0
T303799,H0+H20
T304790,H0
T304791,H0
T304792,H0
T304793,H0
T304794,H0
T304795,H0
T304796,H0
T304797,H0
T304798,H0
T304799,H0+H20
T305790,H0
T305791,H0
T305792,H0
T305793,H0
T305794,H0
T305795,H0
T305796,H0
T305797,H0
T305798,H0
T305799,H0
T306790,H0
T306791,H0
T306792,H0
T306793,H0
T306794,H0
T306795,H0
T306796,H0
T306797,H0
T306798,H0
T306799,H0
T307790,H0
T307791,H0
T307792,H0
T307793,H0
T307794,H0
T307795,H0
T307796,H0
T307797,H0
T307798,H0
T307799,H0
T308790,H0
T308791,H0
T308792,H0
T308793,H0
T308794,H0
T308795,H0
T308796,H0
T308797,H0
T308798,H0
T308799,H0
T309790,H0
T309791,H0
T309792,H0
T309793,H0
T309794,H0
T309795,H0
T309796,H0
T309797,H0
T309798,H0
T309799,H0
T3178,H0
T3179,H0
T37F,H0
T37G,H0
T37H,H0
T37I,H0
T37J,H0
T37K,H0
T37L,H0
T37M,H0
T37N,H0
T37P,H0
T37Q,H0
T37R,H0
T37S,H0
T37T,H0
T37U,H0
T37V,H0
T37W,H0
T37X,H0
T37Y,H0
T37Z,H0
T38,H0+H20
T38SW,H0+H20
T38NW,H0+H20
T38SE,H0
T38NE,H0
T38A,H0+H20
T3080,H0+H20
T300800,H20
T300801,H20
T300802,H20
T300803,H20
T300804,H20
T300805,H20
T300806,H20
T300807,H20
T300808,H20
T300809,H20
T301800,H20
T301801,H20
T301802,H20
T301803,H20
T301804,H20
T301805,H20
T301806,H20
T301807,H20
T301808,H20
T301809,H20
T302800,H20
T302801,H20
T302802,H20
T302803,H20
T302804,H20
T302805,H20
T302806,H20
T302807,H20
T302808,H20
T302809,H20
T303800,H20
T303801,H20
T303802,H20
T303803,H20
T303804,H20
T303805,H20
T303806,H20
T303807,H20
T303808,H20
T303809,H20
T304800,H0+H20
T304801,H20
T304802,H20
T304803,H20
T304804,H20
T304805,H20
T304806,H20
T304807,H20
T304808,H20
T304809,H0+H20
T305800,H0+H20
T305801,H20
T305802,H20
T305803,H20
T305804,H20
T305805,H20
T305806,H20
T305807,H20
T305808,H20
T305809,H0+H20
T306800,H0+H20
T306801,H20
T306802,H20
T306803,H20
T306804,H20
T306805,H20
T306806,H20
T306807,H20
T306808,H0+H20
T306809,H0+H20
T307800,H0+H20
T307801,H0+H20
T307802,H20
T307803,H20
T307804,H20
T307805,H20
T307806,H20
T307807,H0+H20
T307808,H0+H20
T307809,H0
T308800,H0
T308801,H0+H20
T308802,H0+H20
T308803,H0+H20
T308804,H20
T308805,H0+H20
T308806,H0+H20
T308807,H0+H20
T308808,H0
T308809,H0
T309800,H0
T309801,H0
T309802,H0
T309803,H0+H20
T309804,H0+H20
T309805,H0+H20
T309806,H0
T309807,H0
T309808,H0
T309809,H0
T3081,H0+H20
T300810,H20
T300811,H20
T300812,H20
T300813,H20
T300814,H20
T300815,H20
T300816,H20
T300817,H20
T300818,H20
T300819,H20
T301810,H20
T301811,H20
T301812,H20
T301813,H20
T301814,H20
T301815,H20
T301816,H20
T301817,H20
T301818,H20
T301819,H20
T302810,H20
T302811,H20
T302812,H20
T302813,H20
T302814,H20
T302815,H20
T302816,H20
T302817,H20
T302818,H20
T302819,H20
T303810,H20
T303811,H0+H20
T303812,H0+H20
T303813,H0+H20
T303814,H0+H20
T303815,H0+H20
T303816,H0+H20
T303817,H0+H20
T303818,H0+H20
T303819,H0+H20
T304810,H0+H20
T304811,H0+H20
T304812,H0
T304813,H0
T304814,H0
T304815,H0
T304816,H0
T304817,H0
T304818,H0
T304819,H0+H20
T305810,H0
T305811,H0
T305812,H0
T305813,H0
T305814,H0
T305815,H0
T305816,H0
T305817,H0
T305818,H0
T305819,H0
T306810,H0
T306811,H0
T306812,H0
T306813,H0
T306814,H0
T306815,H0
T306816,H0
T306817,H0
T306818,H0
T306819,H0
T307810,H0
T307811,H0
T307812,H0
T307813,H0
T307814,H0
T307815,H0
T307816,H0
T307817,H0
T307818,H0
T307819,H0
T308810,H0
T308811,H0
T308812,H0
T308813,H0
T308814,H0
T308815,H0
T308816,H0
T308817,H0
T308818,H0
T308819,H0
T309810,H0
T309811,H0
T309812,H0
T309813,H0
T309814,H0
T309815,H0
T309816,H0
T309817,H0
T309818,H0
T309819,H0
T3180,H0
T3181,H0
T38B,H0+H20
T3082,H0+H20
T300820,H20
T300821,H20
T300822,H20
T300823,H20
T300824,H20
T300825,H20
T300826,H20
T300827,H20
T300828,H20
T300829,H20
T301820,H20
T301821,H20
T301822,H20
T301823,H20
T301824,H20
T301825,H20
T301826,H20
T301827,H20
T301828,H20
T301829,H20
T302820,H20
T302821,H20
T302822,H20
T302823,H20
T302824,H20
T302825,H20
T302826,H20
T302827,H20
T302828,H20
T302829,H20
T303820,H20
T303821,H20
T303822,H20
T303823,H20
T303824,H20
T303825,H20
T303826,H20
T303827,H20
T303828,H20
T303829,H20
T304820,H0+H20
T304821,H0+H20
T304822,H0+H20
T304823,H0+H20
T304824,H20
T304825,H20
T304826,H20
T304827,H20
T304828,H20
T304829,H20
T305820,H0
T305821,H0
T305822,H0
T305823,H0+H20
T305824,H0+H20
T305825,H0+H20
T305826,H0+H20
T305827,H20
T305828,H20
T305829,H20
T306820,H0
T306821,H0
T306822,H0
T306823,H0
T306824,H0
T306825,H0
T306826,H0+H20
T306827,H0+H20
T306828,H0+H20
T306829,H20
T307820,H0
T307821,H0
T307822,H0
T307823,H0
T307824,H0
T307825,H0
T307826,H0
T307827,H0
T307828,H0+H20
T307829,H0+H20
T308820,H0
T308821,H0
T308822,H0
T308823,H0
T308824,H0
T308825,H0
T308826,H0
T308827,H0
T308828,H0
T308829,H0
T309820,H0
T309821,H0
T309822,H0
T309823,H0
T309824,H0
T309825,H0
T309826,H0
T309827,H0
T309828,H0
T309829,H0
T3083,H0+H20
T300830,H20
T300831,H20
T300832,H20
T300833,H20
T300834,H20
T300835,H20
T300836,H20
T300837,H20
T300838,H20
T300839,H20
T301830,H20
T301831,H20
T301832,H20
T301833,H20
T301834,H20
T301835,H20
T301836,H20
T301837,H20
T301838,H20
T301839,H20
T302830,H20
T302831,H20
T302832,H20
T302833,H20
T302834,H20
T302835,H20
T302836,H20
T302837,H20
T302838,H20
T302839,H20
T303830,H20
T303831,H20
T303832,H20
T303833,H20
T303834,H20
T303835,H20
T303836,H20
T303837,H20
T303838,H20
T303839,H20
T304830,H20
T304831,H20
T304832,H20
T304833,H20
T304834,H20
T304835,H20
T304836,H20
T304837,H20
T304838,H20
T304839,H20
T305830,H20
T305831,H20
T305832,H20
T305833,H20
T305834,H20
T305835,H20
T305836,H20
T305837,H20
T305838,H20
T305839,H20
T306830,H20
T306831,H20
T306832,H20
T306833,H20
T306834,H20
T306835,H20
T306836,H20
T306837,H20
T306838,H20
T306839,H20
T307830,H0+H20
T307831,H0+H20
T307832,H20
T307833,H20
T307834,H20
T307835,H20
T307836,H20
T307837,H20
T307838,H20
T307839,H20
T308830,H0
T308831,H0+H20
T308832,H0+H20
T308833,H0+H20
T308834,H20
T308835,H20
T308836,H20
T308837,H20
T308838,H20
T308839,H20
T309830,H0
T309831,H0
T309832,H0
T309833,H0+H20
T309834,H0+H20
T309835,H0+H20
T309836,H0+H20
T309837,H20
T309838,H20
T309839,H20
T3182,H0
T3183,H0+H20
T310830,H0
T310831,H0
T310832,H0
T310833,H0
T310834,H0
T310835,H0
T310836,H0+H20
T310837,H0+H20
T310838,H0+H20
T310839,H20
T311830,H0
T311831,H0
T311832,H0
T311833,H0
T311834,H0
T311835,H0
T311836,H0
T311837,H0
T311838,H0+H20
T311839,H0+H20
T312830,H0
T312831,H0
T312832,H0
T312833,H0
T312834,H0
T312835,H0
T312836,H0
T312837,H0
T312838,H0
T312839,H0
T313830,H0
T313831,H0
T313832,H0
T313833,H0
T313834,H0
T313835,H0
T313836,H0
T313837,H0
T313838,H0
T313839,H0
T314830,H0
T314831,H0
T314832,H0
T314833,H0
T314834,H0
T314835,H0
T314836,H0
T314837,H0
T314838,H0
T314839,H0
T315830,H0
T315831,H0
T315832,H0
T315833,H0
T315834,H0
T315835,H0
T315836,H0
T315837,H0
T315838,H0
T315839,H0
T316830,H0
T316831,H0
T316832,H0
T316833,H0
T316834,H0
T316835,H0
T316836,H0
T316837,H0
T316838,H0
T316839,H0
T317830,H0
T317831,H0
T317832,H0
T317833,H0
T317834,H0
T317835,H0
T317836,H0
T317837,H0
T317838,H0
T317839,H0
T318830,H0
T318831,H0
T318832,H0
T318833,H0
T318834,H0
T318835,H0
T318836,H0
T318837,H0
T318838,H0
T318839,H0
T319830,H0
T319831,H0
T319832,H0
T319833,H0
T319834,H0
T319835,H0
T319836,H0
T319837,H0
T319838,H0
T319839,H0
T38C,H0+H20
T3084,H20
T3085,H20
T3184,H0+H20
T310840,H20
T310841,H20
T310842,H20
T310843,H20
T310844,H20
T310845,H20
T310846,H20
T310847,H20
T310848,H20
T310849,H20
T311840,H0+H20
T311841,H20
T311842,H20
T311843,H20
T311844,H20
T311845,H20
T311846,H20
T311847,H20
T311848,H20
T311849,H20
T312840,H0+H20
T312841,H0+H20
T312842,H20
T312843,H20
T312844,H20
T312845,H20
T312846,H20
T312847,H20
T312848,H20
T312849,H20
T313840,H0
T313841,H0+H20
T313842,H0+H20
T313843,H20
T313844,H20
T313845,H20
T313846,H20
T313847,H20
T313848,H20
T313849,H20
T314840,H0
T314841,H0
T314842,H0+H20
T314843,H0+H20
T314844,H0+H20
T314845,H20
T314846,H20
T314847,H20
T314848,H20
T314849,H20
T315840,H0
T315841,H0
T315842,H0
T315843,H0
T315844,H0+H20
T315845,H0+H20
T315846,H20
T315847,H20
T315848,H20
T315849,H20
T316840,H0
T316841,H0
T316842,H0
T316843,H0
T316844,H0
T316845,H0+H20
T316846,H0+H20
T316847,H20
T316848,H20
T316849,H20
T317840,H0
T317841,H0
T317842,H0
T317843,H0
T317844,H0
T317845,H0
T317846,H0+H20
T317847,H0+H20
T317848,H20
T317849,H20
T318840,H0
T318841,H0
T318842,H0
T318843,H0
T318844,H0
T318845,H0
T318846,H0+H20
T318847,H0+H20
T318848,H20
T318849,H20
T319840,H0
T319841,H0
T319842,H0
T319843,H0
T319844,H0
T319845,H0
T319846,H0
T319847,H0+H20
T319848,H0+H20
T319849,H0+H20
T3185,H0+H20
T310850,H20
T310851,H20
T310852,H20
T310853,H20
T310854,H20
T310855,H20
T310856,H20
T310857,H20
T310858,H20
T310859,H20
T311850,H20
T311851,H20
T311852,H20
T311853,H20
T311854,H20
T311855,H20
T311856,H20
T311857,H20
T311858,H20
T311859,H20
T312850,H20
T312851,H20
T312852,H20
T312853,H20
T312854,H20
T312855,H20
T312856,H20
T312857,H20
T312858,H20
T312859,H20
T313850,H20
T313851,H20
T313852,H20
T313853,H20
T313854,H20
T313855,H20
T313856,H20
T313857,H20
T313858,H20
T313859,H20
T314850,H20
T314851,H20
T314852,H20
T314853,H20
T314854,H20
T314855,H20
T314856,H20
T314857,H20
T314858,H20
T314859,H20
T315850,H20
T315851,H20
T315852,H20
T315853,H20
T315854,H20
T315855,H20
T315856,H20
T315857,H20
T315858,H20
T315859,H20
T316850,H20
T316851,H20
T316852,H20
T316853,H20
T316854,H20
T316855,H20
T316856,H20
T316857,H20
T316858,H20
T316859,H20
T317850,H20
T317851,H20
T317852,H20
T317853,H20
T317854,H20
T317855,H20
T317856,H20
T317857,H20
T317858,H20
T317859,H20
T318850,H20
T318851,H20
T318852,H20
T318853,H20
T318854,H20
T318855,H0+H20
T318856,H0+H20
T318857,H0+H20
T318858,H0+H20
T318859,H20
T319850,H20
T319851,H20
T319852,H20
T319853,H0+H20
T319854,H0+H20
T319855,H0+H20
T319856,H0
T319857,H0
T319858,H0+H20
T319859,H0+H20
T38D,H0+H20
T3086,H20
T3087,H20
T3186,H0+H20
T310860,H20
T310861,H20
T310862,H20
T310863,H20
T310864,H20
T310865,H20
T310866,H20
T310867,H20
T310868,H20
T310869,H20
T311860,H20
T311861,H20
T311862,H20
T311863,H20
T311864,H20
T311865,H20
T311866,H20
T311867,H20
T311868,H20
T311869,H20
T312860,H20
T312861,H20
T312862,H20
T312863,H20
T312864,H20
T312865,H20
T312866,H20
T312867,H20
T312868,H20
T312869,H20
T313860,H20
T313861,H20
T313862,H20
T313863,H20
T313864,H20
T313865,H20
T313866,H20
T313867,H20
T313868,H20
T313869,H20
T314860,H20
T314861,H20
T314862,H20
T314863,H20
T314864,H20
T314865,H20
T314866,H20
T314867,H20
T314868,H20
T314869,H20
T315860,H20
T315861,H20
T315862,H20
T315863,H20
T315864,H20
T315865,H20
T315866,H20
T315867,H20
T315868,H20
T315869,H20
T316860,H20
T316861,H20
T316862,H20
T316863,H20
T316864,H20
T316865,H20
T316866,H20
T316867,H20
T316868,H20
T316869,H20
T317860,H20
T317861,H20
T317862,H20
T317863,H20
T317864,H20
T317865,H20
T317866,H20
T317867,H20
T317868,H20
T317869,H20
T318860,H20
T318861,H20
T318862,H20
T318863,H20
T318864,H20
T318865,H20
T318866,H20
T318867,H20
T318868,H20
T318869,H20
T319860,H0+H20
T319861,H20
T319862,H20
T319863,H20
T319864,H20
T319865,H0+H20
T319866,H0+H20
T319867,H0+H20
T319868,H20
T319869,H20
T3187,H20
T38E,H20
T38F,H0
T38G,H0
T38H,H0+H20
T3284,H0+H20
T320840,H0
T320841,H0
T320842,H0
T320843,H0
T320844,H0
T320845,H0
T320846,H0
T320847,H0+H20
T320848,H0+H20
T320849,H0+H20
T321840,H0
T321841,H0
T321842,H0
T321843,H0
T321844,H0
T321845,H0
T321846,H0
T321847,H0
T321848,H0
T321849,H0
T322840,H0
T322841,H0
T322842,H0
T322843,H0
T322844,H0
T322845,H0
T322846,H0
T322847,H0
T322848,H0
T322849,H0
T323840,H0
T323841,H0
T323842,H0
T323843,H0
T323844,H0
T323845,H0
T323846,H0
T323847,H0
T323848,H0
T323849,H0
T324840,H0
T324841,H0
T324842,H0
T324843,H0
T324844,H0
T324845,H0
T324846,H0
T324847,H0
T324848,H0
T324849,H0
T325840,H0
T325841,H0
T325842,H0
T325843,H0
T325844,H0
T325845,H0
T325846,H0
T325847,H0
T325848,H0
T325849,H0
T326840,H0
T326841,H0
T326842,H0
T326843,H0
T326844,H0
T326845,H0
T326846,H0
T326847,H0
T326848,H0
T326849,H0
T327840,H0
T327841,H0
T327842,H0
T327843,H0
T327844,H0
T327845,H0
T327846,H0
T327847,H0
T327848,H0
T327849,H0
T328840,H0
T328841,H0
T328842,H0
T328843,H0
T328844,H0
T328845,H0
T328846,H0
T328847,H0
T328848,H0
T328849,H0
T329840,H0
T329841,H0
T329842,H0
T329843,H0
T329844,H0
T329845,H0
T329846,H0
T329847,H0
T329848,H0
T329849,H0
T3285,H0+H20
T320850,H0+H20
T320851,H0+H20
T320852,H0+H20
T320853,H0+H20
T320854,H0
T320855,H0
T320856,H0
T320857,H0
T320858,H0
T320859,H0
T321850,H0
T321851,H0
T321852,H0+H20
T321853,H0+H20
T321854,H0+H20
T321855,H0
T321856,H0
T321857,H0
T321858,H0
T321859,H0
T322850,H0
T322851,H0
T322852,H0
T322853,H0+H20
T322854,H0
T322855,H0
T322856,H0
T322857,H0
T322858,H0
T322859,H0
T323850,H0
T323851,H0
T323852,H0
T323853,H0
T323854,H0
T323855,H0
T323856,H0
T323857,H0
T323858,H0
T323859,H0
T324850,H0
T324851,H0
T324852,H0
T324853,H0
T324854,H0
T324855,H0
T324856,H0
T324857,H0
T324858,H0
T324859,H0
T325850,H0
T325851,H0
T325852,H0
T325853,H0
T325854,H0
T325855,H0
T325856,H0
T325857,H0
T325858,H0
T325859,H0
T326850,H0
T326851,H0
T326852,H0
T326853,H0
T326854,H0
